,t,vdz_subsurfstor,overland_flow,surf_stor,vdz_et,dom_tot,bndy_flux,exp_wb,dom_tot_chg,diff,pc_diff,prcp_v
93,93,3145299.9611399025,-28.571518790737823,75823.64958218223,-11.234147957129409,3221123.6107220845,-39.805666747867235,3221043.999412387,-39.80564294941723,2.3798450001777383e-05,7.388427480692259e-10,0.0
94,94,3145138.880061214,-28.66474012146297,75944.92501792125,-8.703788493040072,3221083.805079135,-37.36852861450304,3221009.0680225,-37.36852802103385,5.934691884590393e-07,1.8424946217968665e-11,0.0
95,95,3144979.674624856,-28.7587210967629,76066.76192625785,-8.224249436993617,3221046.436551114,-36.982970533756514,3220972.470610424,-36.98297015624121,3.7751530612695205e-07,1.1720538116099051e-11,0.0
96,96,3144820.772213739,-28.85347933216359,76188.68136721884,-7.485620081152498,3221009.453580958,-36.33909941331609,3220936.775382649,-36.33909889543429,5.178818014428543e-07,1.607860810559778e-11,0.0
97,97,3144662.357736832,-28.94877791539784,76310.75674523028,-8.315825151555428,3220973.1144820624,-37.26460306695327,3220898.5852768635,-37.26460213214159,9.348116805085738e-07,2.902331929299844e-11,0.0
98,98,3144503.4979704143,-29.0446269350106,76432.35190951571,-8.945659522914573,3220935.8498799303,-37.99028645792517,3220859.869307838,-37.990285634528846,8.233963271209177e-07,2.556448776201696e-11,0.0
99,99,3144344.3375675967,-29.14100156740428,76553.52202669918,-9.672683295976103,3220897.8595942957,-38.81368486338039,3220820.232225246,-38.81368418643251,6.769478773094306e-07,2.101787211022738e-11,0.0
100,100,3144184.8138382463,-29.23797303732884,76674.23207186305,-9.867375854373032,3220859.0459101093,-39.10534889170187,3220780.8352130814,-39.10534813627601,7.554258658615254e-07,2.3454742949361462e-11,0.0
101,101,3144025.220480474,-29.335531888560734,76794.7200814988,-10.05771883862111,3220819.940561973,-39.393250727181844,3220741.153988945,-39.393322301097214,-7.157391537049307e-05,2.2222808958691855e-09,0.0
102,102,3143865.55359164,-29.43367443856931,76914.99364803171,-10.184340063879798,3220780.547239672,-39.61801450244911,3220701.3111610957,-39.618064073845744,-4.957139663730459e-05,1.5391491432477356e-09,0.0
103,103,3143705.8540740632,-29.532593641401405,77035.07510153463,-9.005875543664748,3220740.929175598,-38.538469185066155,3220663.8522110274,-38.53849538555369,-2.620048753243509e-05,8.135120190965635e-10,0.0
104,104,3143546.849337984,-29.63226546761796,77155.54134222875,-7.921878396206102,3220702.3906802125,-37.55414386382406,3220627.282379911,-37.554156437981874,-1.2574157814526643e-05,3.904257373499879e-10,0.0
105,105,3143388.4816170693,-29.732653669647533,77276.35490670515,-7.011816071335337,3220664.8365237745,-36.74446974098287,3220591.347578314,-36.74447571951896,-5.978536087525299e-06,1.8563473108815218e-10,0.0
106,106,3143230.6530339494,-29.833544602341288,77397.43901410581,-7.36921485688921,3220628.092048055,-37.2027594592305,3220553.686525394,-37.20276320166886,-3.7424383592110644e-06,1.1620481207530259e-10,0.0
107,107,3143072.6722489083,-29.934928967017512,77518.2170359452,-7.706648725669872,3220590.8892848534,-37.641577692687385,3220515.60612867,-37.64157849084586,-7.981584744243264e-07,2.4783561765868287e-11,0.0
108,108,3142914.5594124245,-30.036790317810077,77638.68829393822,-8.09900970463411,3220553.2477063625,-38.13580002244419,3220476.9761083554,-38.13579798443243,2.0380117575768963e-06,6.328291655851682e-11,0.0
109,109,3142756.277656915,-30.13907655801483,77758.83425146293,-9.087010745802221,3220515.111908378,-39.22608730381705,3220436.659739528,-39.22608154639602,5.757421035923471e-06,1.7877765173587166e-10,0.0
110,110,3142597.3605766483,-30.241681560908145,77878.5252501833,-10.779304736759656,3220475.8858268317,-41.020986297667804,3220393.843867791,-41.02097274316475,1.3554503055956957e-05,4.2089581936591907e-10,0.0
111,111,3142437.394877198,-30.344577786828328,77997.46997689042,-12.204992703210227,3220434.8648540885,-42.549570490038555,3220349.765731006,-42.54955259244889,1.7897589664528368e-05,5.55765397131193e-10,0.0
112,112,3142276.698606611,-30.44776633180913,78115.61669488487,-13.429831806020234,3220392.315301496,-43.87759813782937,3220304.560123738,-43.87757962010801,1.8517721358080053e-05,5.750301256403066e-10,0.0
